reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2026-03-21,2026-03-28,1,prairies,pct wk rsv lab det,quantile,0.1,5.2
2026-03-21,2026-03-28,1,prairies,pct wk rsv lab det,quantile,0.25,6.3
2026-03-21,2026-03-28,1,prairies,pct wk rsv lab det,quantile,0.5,7.3
2026-03-21,2026-03-28,1,prairies,pct wk rsv lab det,quantile,0.75,8.4
2026-03-21,2026-03-28,1,prairies,pct wk rsv lab det,quantile,0.9,9.4
2026-03-21,2026-03-28,1,prairies,pct wk rsv lab det,quantile,0.975,10.7
2026-03-21,2026-04-04,2,prairies,pct wk rsv lab det,quantile,0.025,3.3
2026-03-21,2026-04-04,2,prairies,pct wk rsv lab det,quantile,0.1,5.1
2026-03-21,2026-04-04,2,prairies,pct wk rsv lab det,quantile,0.25,6.1
2026-03-21,2026-04-04,2,prairies,pct wk rsv lab det,quantile,0.5,7.2
2026-03-21,2026-04-04,2,prairies,pct wk rsv lab det,quantile,0.75,8.3
2026-03-21,2026-04-04,2,prairies,pct wk rsv lab det,quantile,0.9,9.4
2026-03-21,2026-04-04,2,prairies,pct wk rsv lab det,quantile,0.975,11
2026-03-21,2026-04-11,3,prairies,pct wk rsv lab det,quantile,0.025,2.8
2026-03-21,2026-04-11,3,prairies,pct wk rsv lab det,quantile,0.1,4.8
2026-03-21,2026-04-11,3,prairies,pct wk rsv lab det,quantile,0.25,6
2026-03-21,2026-04-11,3,prairies,pct wk rsv lab det,quantile,0.5,7.2
2026-03-21,2026-04-11,3,prairies,pct wk rsv lab det,quantile,0.75,8.4
2026-03-21,2026-04-11,3,prairies,pct wk rsv lab det,quantile,0.9,9.7
2026-03-21,2026-04-11,3,prairies,pct wk rsv lab det,quantile,0.975,12
2026-03-21,2026-03-14,-1,bc,pct wk rsv lab det,quantile,0.025,3.8
2026-03-21,2026-03-14,-1,bc,pct wk rsv lab det,quantile,0.1,4.5
2026-03-21,2026-03-14,-1,bc,pct wk rsv lab det,quantile,0.25,5.2
2026-03-21,2026-03-14,-1,bc,pct wk rsv lab det,quantile,0.5,5.9
2026-03-21,2026-03-14,-1,bc,pct wk rsv lab det,quantile,0.75,6.7
2026-03-21,2026-03-14,-1,bc,pct wk rsv lab det,quantile,0.9,7.4
2026-03-21,2026-03-14,-1,bc,pct wk rsv lab det,quantile,0.975,8.2
2026-03-21,2026-03-21,0,bc,pct wk rsv lab det,quantile,0.025,3.6
2026-03-21,2026-03-21,0,bc,pct wk rsv lab det,quantile,0.1,4.8
2026-03-21,2026-03-21,0,bc,pct wk rsv lab det,quantile,0.25,5.8
2026-03-21,2026-03-21,0,bc,pct wk rsv lab det,quantile,0.5,6.7
2026-03-21,2026-03-21,0,bc,pct wk rsv lab det,quantile,0.75,7.7
2026-03-21,2026-03-21,0,bc,pct wk rsv lab det,quantile,0.9,8.5
2026-03-21,2026-03-21,0,bc,pct wk rsv lab det,quantile,0.975,9.6
2026-03-21,2026-03-28,1,bc,pct wk rsv lab det,quantile,0.025,3
2026-03-21,2026-03-28,1,bc,pct wk rsv lab det,quantile,0.1,4.7
2026-03-21,2026-03-28,1,bc,pct wk rsv lab det,quantile,0.25,5.7
2026-03-21,2026-03-28,1,bc,pct wk rsv lab det,quantile,0.5,6.8
2026-03-21,2026-03-28,1,bc,pct wk rsv lab det,quantile,0.75,7.8
2026-03-21,2026-03-28,1,bc,pct wk rsv lab det,quantile,0.9,8.6
2026-03-21,2026-03-28,1,bc,pct wk rsv lab det,quantile,0.975,9.8
2026-03-21,2026-04-04,2,bc,pct wk rsv lab det,quantile,0.025,1.8
2026-03-21,2026-04-04,2,bc,pct wk rsv lab det,quantile,0.1,4.2
2026-03-21,2026-04-04,2,bc,pct wk rsv lab det,quantile,0.25,5.5
2026-03-21,2026-04-04,2,bc,pct wk rsv lab det,quantile,0.5,6.7
2026-03-21,2026-04-04,2,bc,pct wk rsv lab det,quantile,0.75,7.9
2026-03-21,2026-04-04,2,bc,pct wk rsv lab det,quantile,0.9,8.9
2026-03-21,2026-04-04,2,bc,pct wk rsv lab det,quantile,0.975,10.4
2026-03-21,2026-04-11,3,bc,pct wk rsv lab det,quantile,0.025,1.2
2026-03-21,2026-04-11,3,bc,pct wk rsv lab det,quantile,0.1,4
2026-03-21,2026-04-11,3,bc,pct wk rsv lab det,quantile,0.25,5.3
2026-03-21,2026-04-11,3,bc,pct wk rsv lab det,quantile,0.5,6.5
2026-03-21,2026-04-11,3,bc,pct wk rsv lab det,quantile,0.75,7.7
2026-03-21,2026-04-11,3,bc,pct wk rsv lab det,quantile,0.9,8.8
2026-03-21,2026-04-11,3,bc,pct wk rsv lab det,quantile,0.975,10.5
2026-03-21,2026-03-14,-1,nt,pct wk rsv lab det,quantile,0.025,8.3
2026-03-21,2026-03-14,-1,nt,pct wk rsv lab det,quantile,0.1,14.2
2026-03-21,2026-03-14,-1,nt,pct wk rsv lab det,quantile,0.25,19.9
2026-03-21,2026-03-14,-1,nt,pct wk rsv lab det,quantile,0.5,26.7
2026-03-21,2026-03-14,-1,nt,pct wk rsv lab det,quantile,0.75,34
2026-03-21,2026-03-14,-1,nt,pct wk rsv lab det,quantile,0.9,40.1
2026-03-21,2026-03-14,-1,nt,pct wk rsv lab det,quantile,0.975,47.3
2026-03-21,2026-03-21,0,nt,pct wk rsv lab det,quantile,0.025,0
2026-03-21,2026-03-21,0,nt,pct wk rsv lab det,quantile,0.1,8.3
2026-03-21,2026-03-21,0,nt,pct wk rsv lab det,quantile,0.25,15.8
2026-03-21,2026-03-21,0,nt,pct wk rsv lab det,quantile,0.5,22.2
2026-03-21,2026-03-21,0,nt,pct wk rsv lab det,quantile,0.75,29.3
2026-03-21,2026-03-21,0,nt,pct wk rsv lab det,quantile,0.9,39.8
2026-03-21,2026-03-21,0,nt,pct wk rsv lab det,quantile,0.975,50
2026-03-21,2026-03-28,1,nt,pct wk rsv lab det,quantile,0.025,0
2026-03-21,2026-03-28,1,nt,pct wk rsv lab det,quantile,0.1,5.8
2026-03-21,2026-03-28,1,nt,pct wk rsv lab det,quantile,0.25,12.9
2026-03-21,2026-03-28,1,nt,pct wk rsv lab det,quantile,0.5,19.8
2026-03-21,2026-03-28,1,nt,pct wk rsv lab det,quantile,0.75,29.9
2026-03-21,2026-03-28,1,nt,pct wk rsv lab det,quantile,0.9,42.5
2026-03-21,2026-03-28,1,nt,pct wk rsv lab det,quantile,0.975,50
2026-03-21,2026-04-04,2,nt,pct wk rsv lab det,quantile,0.025,0
2026-03-21,2026-04-04,2,nt,pct wk rsv lab det,quantile,0.1,9.3
2026-03-21,2026-04-04,2,nt,pct wk rsv lab det,quantile,0.25,15.9
2026-03-21,2026-04-04,2,nt,pct wk rsv lab det,quantile,0.5,23
2026-03-21,2026-04-04,2,nt,pct wk rsv lab det,quantile,0.75,32.2
2026-03-21,2026-04-04,2,nt,pct wk rsv lab det,quantile,0.9,46.3
2026-03-21,2026-04-04,2,nt,pct wk rsv lab det,quantile,0.975,50
2026-03-21,2026-04-11,3,nt,pct wk rsv lab det,quantile,0.025,0.2
2026-03-21,2026-04-11,3,nt,pct wk rsv lab det,quantile,0.1,9.2
2026-03-21,2026-04-11,3,nt,pct wk rsv lab det,quantile,0.25,15.7
2026-03-21,2026-04-11,3,nt,pct wk rsv lab det,quantile,0.5,23
2026-03-21,2026-04-11,3,nt,pct wk rsv lab det,quantile,0.75,33.2
2026-03-21,2026-04-11,3,nt,pct wk rsv lab det,quantile,0.9,49.7
2026-03-21,2026-04-11,3,nt,pct wk rsv lab det,quantile,0.975,50
2026-03-21,2026-03-14,-1,territories,pct wk rsv lab det,quantile,0.025,10.9
2026-03-21,2026-03-14,-1,territories,pct wk rsv lab det,quantile,0.1,12.9
2026-03-21,2026-03-14,-1,territories,pct wk rsv lab det,quantile,0.25,15.1
2026-03-21,2026-03-14,-1,territories,pct wk rsv lab det,quantile,0.5,17.3
2026-03-21,2026-03-14,-1,territories,pct wk rsv lab det,quantile,0.75,19.8
2026-03-21,2026-03-14,-1,territories,pct wk rsv lab det,quantile,0.9,22.1
2026-03-21,2026-03-14,-1,territories,pct wk rsv lab det,quantile,0.975,24.7
2026-03-21,2026-03-21,0,territories,pct wk rsv lab det,quantile,0.025,3.9
2026-03-21,2026-03-21,0,territories,pct wk rsv lab det,quantile,0.1,8.5
2026-03-21,2026-03-21,0,territories,pct wk rsv lab det,quantile,0.25,11.5
2026-03-21,2026-03-21,0,territories,pct wk rsv lab det,quantile,0.5,14.9
2026-03-21,2026-03-21,0,territories,pct wk rsv lab det,quantile,0.75,18.5
2026-03-21,2026-03-21,0,territories,pct wk rsv lab det,quantile,0.9,22.3
2026-03-21,2026-03-21,0,territories,pct wk rsv lab det,quantile,0.975,27.1
2026-03-21,2026-03-28,1,territories,pct wk rsv lab det,quantile,0.025,2.9
2026-03-21,2026-03-28,1,territories,pct wk rsv lab det,quantile,0.1,7.6
2026-03-21,2026-03-28,1,territories,pct wk rsv lab det,quantile,0.25,11.1
2026-03-21,2026-03-28,1,territories,pct wk rsv lab det,quantile,0.5,15
2026-03-21,2026-03-28,1,territories,pct wk rsv lab det,quantile,0.75,19.3
2026-03-21,2026-03-28,1,territories,pct wk rsv lab det,quantile,0.9,24.7
2026-03-21,2026-03-28,1,territories,pct wk rsv lab det,quantile,0.975,31.4
2026-03-21,2026-04-04,2,territories,pct wk rsv lab det,quantile,0.025,6
2026-03-21,2026-04-04,2,territories,pct wk rsv lab det,quantile,0.1,9.6
2026-03-21,2026-04-04,2,territories,pct wk rsv lab det,quantile,0.25,12.3
2026-03-21,2026-04-04,2,territories,pct wk rsv lab det,quantile,0.5,15.6
2026-03-21,2026-04-04,2,territories,pct wk rsv lab det,quantile,0.75,19.8
2026-03-21,2026-04-04,2,territories,pct wk rsv lab det,quantile,0.9,26.3
2026-03-21,2026-04-04,2,territories,pct wk rsv lab det,quantile,0.975,37
2026-03-21,2026-04-11,3,territories,pct wk rsv lab det,quantile,0.025,7.1
2026-03-21,2026-04-11,3,territories,pct wk rsv lab det,quantile,0.1,10.6
