reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-02,pct wk rsv lab det,1,2026-05-09,pe,quantile,0.5,3.7417
2026-05-02,pct wk rsv lab det,1,2026-05-09,pe,quantile,0.75,5.0817
2026-05-02,pct wk rsv lab det,1,2026-05-09,pe,quantile,0.9,6.3017
2026-05-02,pct wk rsv lab det,1,2026-05-09,pe,quantile,0.975,7.6617
2026-05-02,pct wk rsv lab det,2,2026-05-16,pe,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,2,2026-05-16,pe,quantile,0.1,1.1865
2026-05-02,pct wk rsv lab det,2,2026-05-16,pe,quantile,0.25,2.4065
2026-05-02,pct wk rsv lab det,2,2026-05-16,pe,quantile,0.5,3.7465
2026-05-02,pct wk rsv lab det,2,2026-05-16,pe,quantile,0.75,5.0865
2026-05-02,pct wk rsv lab det,2,2026-05-16,pe,quantile,0.9,6.3065
2026-05-02,pct wk rsv lab det,2,2026-05-16,pe,quantile,0.975,7.6665
2026-05-02,pct wk rsv lab det,3,2026-05-23,pe,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,pe,quantile,0.1,1.2541
2026-05-02,pct wk rsv lab det,3,2026-05-23,pe,quantile,0.25,2.4741
2026-05-02,pct wk rsv lab det,3,2026-05-23,pe,quantile,0.5,3.8141
2026-05-02,pct wk rsv lab det,3,2026-05-23,pe,quantile,0.75,5.1541
2026-05-02,pct wk rsv lab det,3,2026-05-23,pe,quantile,0.9,6.3741
2026-05-02,pct wk rsv lab det,3,2026-05-23,pe,quantile,0.975,7.7341
2026-05-02,pct wk rsv lab det,-1,2026-04-25,prairies,quantile,0.025,2.002
2026-05-02,pct wk rsv lab det,-1,2026-04-25,prairies,quantile,0.1,2.036
2026-05-02,pct wk rsv lab det,-1,2026-04-25,prairies,quantile,0.25,2.0665
2026-05-02,pct wk rsv lab det,-1,2026-04-25,prairies,quantile,0.5,2.1
2026-05-02,pct wk rsv lab det,-1,2026-04-25,prairies,quantile,0.75,2.1335
2026-05-02,pct wk rsv lab det,-1,2026-04-25,prairies,quantile,0.9,2.164
2026-05-02,pct wk rsv lab det,-1,2026-04-25,prairies,quantile,0.975,2.198
2026-05-02,pct wk rsv lab det,0,2026-05-02,prairies,quantile,0.025,0.9361
2026-05-02,pct wk rsv lab det,0,2026-05-02,prairies,quantile,0.1,1.2381
2026-05-02,pct wk rsv lab det,0,2026-05-02,prairies,quantile,0.25,1.509
2026-05-02,pct wk rsv lab det,0,2026-05-02,prairies,quantile,0.5,1.8066
2026-05-02,pct wk rsv lab det,0,2026-05-02,prairies,quantile,0.75,2.1042
2026-05-02,pct wk rsv lab det,0,2026-05-02,prairies,quantile,0.9,2.3751
2026-05-02,pct wk rsv lab det,0,2026-05-02,prairies,quantile,0.975,2.6771
2026-05-02,pct wk rsv lab det,1,2026-05-09,prairies,quantile,0.025,0.4073
2026-05-02,pct wk rsv lab det,1,2026-05-09,prairies,quantile,0.1,0.8772
2026-05-02,pct wk rsv lab det,1,2026-05-09,prairies,quantile,0.25,1.2987
2026-05-02,pct wk rsv lab det,1,2026-05-09,prairies,quantile,0.5,1.7616
2026-05-02,pct wk rsv lab det,1,2026-05-09,prairies,quantile,0.75,2.2245
2026-05-02,pct wk rsv lab det,1,2026-05-09,prairies,quantile,0.9,2.646
2026-05-02,pct wk rsv lab det,1,2026-05-09,prairies,quantile,0.975,3.1159
2026-05-02,pct wk rsv lab det,2,2026-05-16,prairies,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,2,2026-05-16,prairies,quantile,0.1,0.4279
2026-05-02,pct wk rsv lab det,2,2026-05-16,prairies,quantile,0.25,1.057
2026-05-02,pct wk rsv lab det,2,2026-05-16,prairies,quantile,0.5,1.748
2026-05-02,pct wk rsv lab det,2,2026-05-16,prairies,quantile,0.75,2.439
2026-05-02,pct wk rsv lab det,2,2026-05-16,prairies,quantile,0.9,3.0681
2026-05-02,pct wk rsv lab det,2,2026-05-16,prairies,quantile,0.975,3.7695
2026-05-02,pct wk rsv lab det,3,2026-05-23,prairies,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,prairies,quantile,0.1,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,prairies,quantile,0.25,0.8066
2026-05-02,pct wk rsv lab det,3,2026-05-23,prairies,quantile,0.5,1.7556
2026-05-02,pct wk rsv lab det,3,2026-05-23,prairies,quantile,0.75,2.7047
2026-05-02,pct wk rsv lab det,3,2026-05-23,prairies,quantile,0.9,3.5687
2026-05-02,pct wk rsv lab det,3,2026-05-23,prairies,quantile,0.975,4.5319
2026-05-02,pct wk rsv lab det,-1,2026-04-25,qc,quantile,0.025,2.8151
2026-05-02,pct wk rsv lab det,-1,2026-04-25,qc,quantile,0.1,2.855
2026-05-02,pct wk rsv lab det,-1,2026-04-25,qc,quantile,0.25,2.8907
2026-05-02,pct wk rsv lab det,-1,2026-04-25,qc,quantile,0.5,2.93
2026-05-02,pct wk rsv lab det,-1,2026-04-25,qc,quantile,0.75,2.9693
2026-05-02,pct wk rsv lab det,-1,2026-04-25,qc,quantile,0.9,3.005
2026-05-02,pct wk rsv lab det,-1,2026-04-25,qc,quantile,0.975,3.0449
2026-05-02,pct wk rsv lab det,0,2026-05-02,qc,quantile,0.025,1.4135
2026-05-02,pct wk rsv lab det,0,2026-05-02,qc,quantile,0.1,1.7978
2026-05-02,pct wk rsv lab det,0,2026-05-02,qc,quantile,0.25,2.1426
2026-05-02,pct wk rsv lab det,0,2026-05-02,qc,quantile,0.5,2.5213
2026-05-02,pct wk rsv lab det,0,2026-05-02,qc,quantile,0.75,2.9
2026-05-02,pct wk rsv lab det,0,2026-05-02,qc,quantile,0.9,3.2448
2026-05-02,pct wk rsv lab det,0,2026-05-02,qc,quantile,0.975,3.6291
2026-05-02,pct wk rsv lab det,1,2026-05-09,qc,quantile,0.025,0.7327
2026-05-02,pct wk rsv lab det,1,2026-05-09,qc,quantile,0.1,1.3288
2026-05-02,pct wk rsv lab det,1,2026-05-09,qc,quantile,0.25,1.8635
2026-05-02,pct wk rsv lab det,1,2026-05-09,qc,quantile,0.5,2.4508
2026-05-02,pct wk rsv lab det,1,2026-05-09,qc,quantile,0.75,3.0382
2026-05-02,pct wk rsv lab det,1,2026-05-09,qc,quantile,0.9,3.5729
2026-05-02,pct wk rsv lab det,1,2026-05-09,qc,quantile,0.975,4.169
2026-05-02,pct wk rsv lab det,2,2026-05-16,qc,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,2,2026-05-16,qc,quantile,0.1,0.7556
2026-05-02,pct wk rsv lab det,2,2026-05-16,qc,quantile,0.25,1.5522
2026-05-02,pct wk rsv lab det,2,2026-05-16,qc,quantile,0.5,2.4271
2026-05-02,pct wk rsv lab det,2,2026-05-16,qc,quantile,0.75,3.3021
2026-05-02,pct wk rsv lab det,2,2026-05-16,qc,quantile,0.9,4.0987
2026-05-02,pct wk rsv lab det,2,2026-05-16,qc,quantile,0.975,4.9867
2026-05-02,pct wk rsv lab det,3,2026-05-23,qc,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,qc,quantile,0.1,0.142
2026-05-02,pct wk rsv lab det,3,2026-05-23,qc,quantile,0.25,1.2355
2026-05-02,pct wk rsv lab det,3,2026-05-23,qc,quantile,0.5,2.4365
2026-05-02,pct wk rsv lab det,3,2026-05-23,qc,quantile,0.75,3.6375
2026-05-02,pct wk rsv lab det,3,2026-05-23,qc,quantile,0.9,4.7309
2026-05-02,pct wk rsv lab det,3,2026-05-23,qc,quantile,0.975,5.9499
2026-05-02,pct wk rsv lab det,-1,2026-04-25,sk,quantile,0.025,3.0746
2026-05-02,pct wk rsv lab det,-1,2026-04-25,sk,quantile,0.1,3.1181
2026-05-02,pct wk rsv lab det,-1,2026-04-25,sk,quantile,0.25,3.1571
2026-05-02,pct wk rsv lab det,-1,2026-04-25,sk,quantile,0.5,3.2
2026-05-02,pct wk rsv lab det,-1,2026-04-25,sk,quantile,0.75,3.2429
2026-05-02,pct wk rsv lab det,-1,2026-04-25,sk,quantile,0.9,3.2819
2026-05-02,pct wk rsv lab det,-1,2026-04-25,sk,quantile,0.975,3.3254
2026-05-02,pct wk rsv lab det,0,2026-05-02,sk,quantile,0.025,1.4934
2026-05-02,pct wk rsv lab det,0,2026-05-02,sk,quantile,0.1,1.9875
2026-05-02,pct wk rsv lab det,0,2026-05-02,sk,quantile,0.25,2.4308
2026-05-02,pct wk rsv lab det,0,2026-05-02,sk,quantile,0.5,2.9176
2026-05-02,pct wk rsv lab det,0,2026-05-02,sk,quantile,0.75,3.4045
2026-05-02,pct wk rsv lab det,0,2026-05-02,sk,quantile,0.9,3.8478
2026-05-02,pct wk rsv lab det,0,2026-05-02,sk,quantile,0.975,4.3419
2026-05-02,pct wk rsv lab det,1,2026-05-09,sk,quantile,0.025,0.6308
2026-05-02,pct wk rsv lab det,1,2026-05-09,sk,quantile,0.1,1.4016
2026-05-02,pct wk rsv lab det,1,2026-05-09,sk,quantile,0.25,2.0929
2026-05-02,pct wk rsv lab det,1,2026-05-09,sk,quantile,0.5,2.8523
2026-05-02,pct wk rsv lab det,1,2026-05-09,sk,quantile,0.75,3.6117
2026-05-02,pct wk rsv lab det,1,2026-05-09,sk,quantile,0.9,4.303
2026-05-02,pct wk rsv lab det,1,2026-05-09,sk,quantile,0.975,5.0737
2026-05-02,pct wk rsv lab det,2,2026-05-16,sk,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,2,2026-05-16,sk,quantile,0.1,0.6696
2026-05-02,pct wk rsv lab det,2,2026-05-16,sk,quantile,0.25,1.709
2026-05-02,pct wk rsv lab det,2,2026-05-16,sk,quantile,0.5,2.8506
2026-05-02,pct wk rsv lab det,2,2026-05-16,sk,quantile,0.75,3.9923
2026-05-02,pct wk rsv lab det,2,2026-05-16,sk,quantile,0.9,5.0317
2026-05-02,pct wk rsv lab det,2,2026-05-16,sk,quantile,0.975,6.1904
2026-05-02,pct wk rsv lab det,3,2026-05-23,sk,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,sk,quantile,0.1,0.3231
2026-05-02,pct wk rsv lab det,3,2026-05-23,sk,quantile,0.25,1.5431
2026-05-02,pct wk rsv lab det,3,2026-05-23,sk,quantile,0.5,2.8831
2026-05-02,pct wk rsv lab det,3,2026-05-23,sk,quantile,0.75,4.2231
2026-05-02,pct wk rsv lab det,3,2026-05-23,sk,quantile,0.9,5.4431
2026-05-02,pct wk rsv lab det,3,2026-05-23,sk,quantile,0.975,6.8031
2026-05-02,pct wk rsv lab det,-1,2026-04-25,territories,quantile,0.025,12.01
2026-05-02,pct wk rsv lab det,-1,2026-04-25,territories,quantile,0.1,12.18
2026-05-02,pct wk rsv lab det,-1,2026-04-25,territories,quantile,0.25,12.3325
2026-05-02,pct wk rsv lab det,-1,2026-04-25,territories,quantile,0.5,12.5
2026-05-02,pct wk rsv lab det,-1,2026-04-25,territories,quantile,0.75,12.6675
2026-05-02,pct wk rsv lab det,-1,2026-04-25,territories,quantile,0.9,12.82
2026-05-02,pct wk rsv lab det,-1,2026-04-25,territories,quantile,0.975,12.99
2026-05-02,pct wk rsv lab det,0,2026-05-02,territories,quantile,0.025,5.8872
2026-05-02,pct wk rsv lab det,0,2026-05-02,territories,quantile,0.1,8.5117
2026-05-02,pct wk rsv lab det,0,2026-05-02,territories,quantile,0.25,10.866
2026-05-02,pct wk rsv lab det,0,2026-05-02,territories,quantile,0.5,13.4519
2026-05-02,pct wk rsv lab det,0,2026-05-02,territories,quantile,0.75,16.0377
2026-05-02,pct wk rsv lab det,0,2026-05-02,territories,quantile,0.9,18.3921
2026-05-02,pct wk rsv lab det,0,2026-05-02,territories,quantile,0.975,21.0165
2026-05-02,pct wk rsv lab det,1,2026-05-09,territories,quantile,0.025,1.3374
2026-05-02,pct wk rsv lab det,1,2026-05-09,territories,quantile,0.1,5.3871
2026-05-02,pct wk rsv lab det,1,2026-05-09,territories,quantile,0.25,9.0199
2026-05-02,pct wk rsv lab det,1,2026-05-09,territories,quantile,0.5,13.01
2026-05-02,pct wk rsv lab det,1,2026-05-09,territories,quantile,0.75,17.0002
2026-05-02,pct wk rsv lab det,1,2026-05-09,territories,quantile,0.9,20.633
2026-05-02,pct wk rsv lab det,1,2026-05-09,territories,quantile,0.975,24.6827
2026-05-02,pct wk rsv lab det,2,2026-05-16,territories,quantile,0.025,0.2579
2026-05-02,pct wk rsv lab det,2,2026-05-16,territories,quantile,0.1,4.6416
2026-05-02,pct wk rsv lab det,2,2026-05-16,territories,quantile,0.25,8.574
2026-05-02,pct wk rsv lab det,2,2026-05-16,territories,quantile,0.5,12.8932
2026-05-02,pct wk rsv lab det,2,2026-05-16,territories,quantile,0.75,17.2125
2026-05-02,pct wk rsv lab det,2,2026-05-16,territories,quantile,0.9,21.1449
2026-05-02,pct wk rsv lab det,2,2026-05-16,territories,quantile,0.975,25.5286
2026-05-02,pct wk rsv lab det,3,2026-05-23,territories,quantile,0.025,0.259
2026-05-02,pct wk rsv lab det,3,2026-05-23,territories,quantile,0.1,4.6616
2026-05-02,pct wk rsv lab det,3,2026-05-23,territories,quantile,0.25,8.6109
2026-05-02,pct wk rsv lab det,3,2026-05-23,territories,quantile,0.5,12.9488
2026-05-02,pct wk rsv lab det,3,2026-05-23,territories,quantile,0.75,17.2866
2026-05-02,pct wk rsv lab det,3,2026-05-23,territories,quantile,0.9,21.236
2026-05-02,pct wk rsv lab det,3,2026-05-23,territories,quantile,0.975,25.6385
2026-05-02,pct wk rsv lab det,-1,2026-04-25,yt,quantile,0.025,2.7479
2026-05-02,pct wk rsv lab det,-1,2026-04-25,yt,quantile,0.1,2.7868
2026-05-02,pct wk rsv lab det,-1,2026-04-25,yt,quantile,0.25,2.8217
2026-05-02,pct wk rsv lab det,-1,2026-04-25,yt,quantile,0.5,2.86
2026-05-02,pct wk rsv lab det,-1,2026-04-25,yt,quantile,0.75,2.8983
2026-05-02,pct wk rsv lab det,-1,2026-04-25,yt,quantile,0.9,2.9332
2026-05-02,pct wk rsv lab det,-1,2026-04-25,yt,quantile,0.975,2.9721
2026-05-02,pct wk rsv lab det,0,2026-05-02,yt,quantile,0.025,0.0886
2026-05-02,pct wk rsv lab det,0,2026-05-02,yt,quantile,0.1,1.595
2026-05-02,pct wk rsv lab det,0,2026-05-02,yt,quantile,0.25,2.9462
2026-05-02,pct wk rsv lab det,0,2026-05-02,yt,quantile,0.5,4.4304
2026-05-02,pct wk rsv lab det,0,2026-05-02,yt,quantile,0.75,5.9146
2026-05-02,pct wk rsv lab det,0,2026-05-02,yt,quantile,0.9,7.2659
2026-05-02,pct wk rsv lab det,0,2026-05-02,yt,quantile,0.975,8.7723
2026-05-02,pct wk rsv lab det,1,2026-05-09,yt,quantile,0.025,0.0843
2026-05-02,pct wk rsv lab det,1,2026-05-09,yt,quantile,0.1,1.5171
2026-05-02,pct wk rsv lab det,1,2026-05-09,yt,quantile,0.25,2.8025
2026-05-02,pct wk rsv lab det,1,2026-05-09,yt,quantile,0.5,4.2142
2026-05-02,pct wk rsv lab det,1,2026-05-09,yt,quantile,0.75,5.626
2026-05-02,pct wk rsv lab det,1,2026-05-09,yt,quantile,0.9,6.9113
2026-05-02,pct wk rsv lab det,1,2026-05-09,yt,quantile,0.975,8.3442
2026-05-02,pct wk rsv lab det,2,2026-05-16,yt,quantile,0.025,0.0825
2026-05-02,pct wk rsv lab det,2,2026-05-16,yt,quantile,0.1,1.4846
2026-05-02,pct wk rsv lab det,2,2026-05-16,yt,quantile,0.25,2.7425
2026-05-02,pct wk rsv lab det,2,2026-05-16,yt,quantile,0.5,4.124
2026-05-02,pct wk rsv lab det,2,2026-05-16,yt,quantile,0.75,5.5056
2026-05-02,pct wk rsv lab det,2,2026-05-16,yt,quantile,0.9,6.7634
2026-05-02,pct wk rsv lab det,2,2026-05-16,yt,quantile,0.975,8.1656
2026-05-02,pct wk rsv lab det,3,2026-05-23,yt,quantile,0.025,0.0821
2026-05-02,pct wk rsv lab det,3,2026-05-23,yt,quantile,0.1,1.4775
2026-05-02,pct wk rsv lab det,3,2026-05-23,yt,quantile,0.25,2.7293
2026-05-02,pct wk rsv lab det,3,2026-05-23,yt,quantile,0.5,4.1042
2026-05-02,pct wk rsv lab det,3,2026-05-23,yt,quantile,0.75,5.4791
2026-05-02,pct wk rsv lab det,3,2026-05-23,yt,quantile,0.9,6.7309
2026-05-02,pct wk rsv lab det,3,2026-05-23,yt,quantile,0.975,8.1263
